x,y,token
17.63438,-7.9982905,strong
-16.235731,29.97367,affect
-32.92161,-46.10803,saw
-5.789486,52.54681,report
-18.628714,-26.460682,fine
-43.464535,18.382437,sufficiently
-36.486534,15.644089,belonging
-41.127506,28.130114,merits
-32.113194,20.512457,prospects
-22.264212,9.432765,common
-59.21063,21.083368,frank_churchill
-27.500408,27.761055,lively
-46.97182,0.26563478,curiosity
17.750679,17.12771,prevailed
-40.528114,35.76792,compliment
-12.48935,14.177143,achieved
-22.312868,6.4621367,generally
-42.125977,6.3861113,proposed
-33.378937,29.022518,proper
-14.7219715,-38.00882,voice
-60.256805,19.026125,perry
27.761934,2.303786,drank
-59.708607,19.313671,miss_bates
42.65821,20.548077,strengthened
-6.7587223,32.05827,understood
-0.7080342,20.88074,written
-44.61532,29.161314,occasion
-15.538759,3.9278405,included
-22.691442,38.16067,mention
-3.38407,20.069538,letter
-32.93609,-50.098072,heard
-36.128628,-12.671385,says
-26.067251,-10.587495,course
-3.7151284,17.440725,formed
-29.028542,23.41876,pleasing
-34.7011,8.979546,irresistible
-23.243784,8.937622,sense
-33.013695,18.529676,addition
-35.368538,19.531599,source
-46.091988,-7.4459715,expression
-29.250404,25.072544,fortunate
-51.24458,24.404232,regret
-43.006187,20.591822,partial
30.297462,4.824259,separation
-25.967134,25.675032,ill
-36.030403,37.62689,missed
-41.985657,13.201493,losing
12.546622,15.635671,feeble
-51.815243,-15.964486,girls
-17.64696,-37.656788,energy
-44.87785,31.58129,difficulties
-30.54673,43.619057,convenient
17.461979,-21.065657,solitary
1.9466609,15.044887,female
-48.3421,28.014025,circumstances
-0.47436723,-14.098646,approaching
0.23427969,14.17434,season
-36.084896,-2.5638335,spending
9.445536,-26.009764,evenings
-59.019688,5.121604,week
-23.231037,21.338188,altogether
-59.00299,3.4546134,hours
-41.042156,-2.9224253,moments
-48.48445,22.211466,enjoyment
-45.51637,20.174246,apparent
37.593494,16.869724,taken
-54.873867,22.559729,surprize
14.909016,-50.644867,centre
-47.57042,17.663103,attended
-28.38097,-2.3103576,giving
-12.024081,44.64877,stay
-50.110016,-2.985442,recovering
10.991762,24.819508,ceasing
-38.621525,-2.9688165,weeks
-55.95861,14.1781025,compliments
-3.4753766,34.310444,neighbours
8.290607,22.188654,sorrowful
-22.56451,-23.379465,cake
36.906876,-7.194453,eat
-22.432373,-21.404661,stomach
-32.492035,1.210359,different
-23.77316,10.437278,regarded
-31.363983,32.893837,unfit
-51.147537,-2.7630906,earnestly
-53.6173,-20.26309,tried
-43.797203,14.189489,dissuade
12.788915,29.195265,vain
-45.67085,35.329052,prevent
-31.139828,-10.544885,eating
-14.463374,32.6902,pains
-48.27493,-0.87582254,consulting
-13.511107,17.861383,apothecary
-26.815073,22.54927,gentlemanlike
-36.83143,17.891113,comforts
-33.568584,28.863014,applied
-39.54968,31.451729,acknowledge
32.429623,5.029018,against
-42.19901,30.530058,inclination
-24.795822,13.259946,perhaps
-23.703268,35.223698,unless
-37.57451,12.755365,confirmation
-4.377173,-30.094862,newly
-17.789417,-27.71351,pair
38.041313,-7.0083776,eaten
-27.054365,22.723396,benevolent
-34.29643,7.3958035,nerves
1.1960697,-4.0759234,strange
31.045301,24.292818,rumour
-22.315203,-10.463016,iii
-34.499836,13.822039,united
2.842637,42.949986,causes
-37.89729,15.624603,residence
21.431736,4.0883517,measure
68.59426,20.436602,families
-42.434452,-7.3825006,horror
-52.425304,8.207491,parties
-33.31951,23.984856,terms
-41.57992,11.813363,fortunately
-18.045229,9.642092,including
-50.96797,7.511915,parish
-57.680496,8.972473,donwell
-56.13955,6.4854074,abbey
-0.4748872,-22.099718,seat
-28.78324,8.668007,comprehended
-51.558483,22.46149,persuasion
-30.365133,27.965033,preferred
-44.58077,14.660693,fancied
-28.917969,26.16146,unequal
-54.527687,10.098578,company
-39.012753,9.206921,scarcely
-51.792892,5.421675,card
-14.891963,-45.50581,standing
-22.296211,30.183744,westons
-28.294994,34.54312,liking
-13.934474,15.880882,privilege
-6.359757,-11.377894,vacant
0.8864688,-19.878012,blank
-52.535534,5.463093,drawing_room
-4.5287123,-18.051907,lovely
5.337361,-46.47493,thrown
26.937792,6.2577467,set
-61.249508,19.680567,mrs_goddard
-50.510727,-16.021347,ladies
-52.198097,13.85143,invitation
48.788216,11.440551,fetched
37.617477,16.630434,carried
-40.20348,11.213209,hardship
-59.946697,17.716227,bates
22.806278,42.826805,widow
-40.73888,29.220991,respect
-13.847865,2.1731207,harmless
3.6129763,-23.985634,under
-36.4218,25.021666,enjoyed
-22.577337,4.7623534,uncommon
-35.425762,22.545736,degree
7.1298633,30.062326,neither
-14.251387,-44.63425,stood
-13.988351,4.308167,public
-22.339027,47.00765,favour
-35.231773,21.947952,superiority
34.08654,11.642724,atonement
-27.47133,-19.706009,frighten
14.408084,39.345135,hate
-29.151167,10.395092,outward
-11.486875,15.721666,boasted
-3.4118314,0.48941666,beauty
-35.400425,21.681774,distinction
1.9633725,-38.901188,middle
-4.0365276,-5.7123184,failing
-32.57655,36.031666,possible
48.857224,27.90357,named
6.4841676,12.766364,universal
-25.657475,19.640598,contented
-31.867502,-2.1357207,worked
11.701258,28.252602,wonders
-11.674942,-9.733345,surrounded
-39.1658,21.48418,simplicity
-52.250683,26.417564,cheerfulness
-52.3304,26.462711,grateful
-34.80403,28.032667,recommendation
28.766619,47.86229,mine
-35.368576,19.859978,felicity
-46.30008,21.506124,suited
-21.12859,9.854227,trivial
-16.773926,15.994699,communications
-23.692892,-17.378906,gossip
-45.156815,-16.497644,school
-36.82559,17.131622,establishment
-35.56974,27.018835,professed
-30.41915,1.921257,sentences
1.8169959,-6.542838,refined
-32.590252,23.720589,liberal
-26.48677,23.957384,elegant
-18.9896,15.513115,morality
-34.082874,22.98928,principles
0.8178578,1.0818514,systems
21.903706,-47.161736,enormous
-5.449794,-49.197247,screwed
16.050035,34.689186,vanity
-25.350922,27.74803,honest
-16.104921,-20.942883,fashioned
-33.455845,26.69982,reasonable
-22.66858,4.751822,quantity
0.46542534,38.0128,sold
-30.448755,-23.278997,price
37.92829,17.338009,sent
21.19889,2.3259704,themselves
12.813538,-11.779374,high
42.0483,10.932884,reckoned
-5.0318837,-17.660994,healthy
25.042494,1.2383432,spot
11.849186,-21.97445,ample
-17.405313,-53.245983,garden
26.826115,2.5553207,gave
-25.053158,-19.272726,plenty
-17.81811,15.969042,wholesome
36.003227,-15.22702,food
-4.434153,-42.92405,run
27.476349,-22.50915,summer
27.149284,-22.405767,winter
-15.788609,-26.673855,dressed
-18.573843,32.693382,wonder
7.9837856,-22.042906,train
-54.41144,8.011228,couple
36.956295,25.732935,church
11.165473,-27.347672,plain
-30.676231,3.234569,entitled
-32.041878,3.3249123,occasional
-24.576082,-5.6041465,holiday
-42.273582,18.740225,formerly
-47.47426,16.543684,owed
-33.859596,28.546642,particular
-25.42323,-2.2196712,neat
-20.735758,-53.144794,parlour
18.757536,-50.215477,hung
-22.188038,-32.68241,round
-23.386374,25.612658,fancy
-23.43863,42.145393,win
-23.645002,0.18183002,fireside
-35.02911,2.7692425,frequently
-47.70105,6.1391687,collect
13.002782,36.1944,sake
-28.552588,21.56712,concerned
-52.89482,-5.685514,delighted
-52.9184,-5.758047,pleased
-47.70333,7.7079797,quiet
23.767048,4.4562454,women
-37.688763,36.36986,anticipated
-33.058163,-45.603935,looking
-5.238394,-41.8329,close
-3.4729698,19.928358,note
-45.20472,-4.3114,respectful
-60.97921,19.629671,miss_smith
-19.85882,49.167057,request
-26.359404,-4.5469227,seventeen
14.383326,15.349046,sight
-40.619007,24.277687,interest
26.848804,44.447063,gracious
-6.192073,0.28124171,dreaded
9.794736,3.7952974,fair
-33.461338,13.336768,mansion
-58.849686,22.55762,harriet
-34.702507,28.27958,smith
-18.623672,-6.287665,several
-40.24589,5.2393675,lately
18.757717,11.097763,raised
-32.486874,27.170198,condition
-27.00939,-7.850739,scholar
-40.749046,8.701239,history
2.286997,-16.49281,visible
-42.205166,19.30397,acquired
26.480497,-14.097565,country
-35.146046,39.34266,happened
-34.649673,25.275179,admired
-20.216543,-26.664011,plump
11.556764,-20.161982,bloom
23.449903,-48.23248,blue
-10.313252,-37.64964,eyes
34.384037,-37.864353,light
20.892527,-55.342834,hair
-24.582212,-1.6751686,regular
-30.809893,-54.532406,features
-40.3062,19.94937,sweetness
-5.776565,-9.796165,end
-36.089516,33.483585,person
-40.343483,41.83319,determined
-30.392042,43.911785,continue
-14.612741,-54.453014,struck
-26.353624,23.962248,remarkably
-47.293037,21.057741,engaging
-25.654404,21.111921,shy
-34.747253,34.557316,unwilling
-7.955165,-46.276463,pushing
-0.11992443,31.872984,shewing
-41.58227,21.334875,becoming
-46.60555,11.829139,seeming
-53.275906,-0.48161387,pleasantly
-44.576263,31.2242,admitted
-27.78717,8.941397,impressed
-38.111668,8.431472,appearance
-33.704353,23.478237,superior
-32.234795,23.244654,style
-22.309305,40.36905,deserve
-43.267853,30.988455,encouragement
20.14526,-16.549257,soft
0.70288455,11.1517725,graces
27.95908,-14.320053,wasted
-33.60607,22.185442,inferior
-36.361115,28.850748,unworthy
-19.400124,-34.744343,parted
-61.308975,18.007792,martin
-14.992071,-21.730364,farm
-2.4158523,-16.689272,coarse
20.022566,48.523933,knowledge
-36.26949,21.668491,elegance
-34.9719,35.90348,_she_
-50.27878,15.095754,notice
-24.079615,27.421268,bad
-30.683899,39.85067,introduce
-4.1366415,3.2911034,form
-38.802296,23.006124,opinions
-47.837955,18.521648,interesting
-48.633064,3.1248324,busy
-34.99606,4.840035,admiring
-17.186,32.603077,talking
-18.636194,-47.773,listening
3.8016021,-28.557417,forming
9.110324,-53.323235,flew
-32.818504,0.4812822,unusual
-55.434967,-15.661047,supper
-11.802855,-45.815147,closed
-4.1713653,-21.20596,watch
1.9326639,21.11521,ready
20.62381,-6.194147,moved
-13.418583,-48.32953,forwards
-36.677223,11.051751,alacrity
-45.92496,0.6826019,impulse
-25.299461,15.928016,indifferent
-38.016174,27.93925,credit
-46.141964,-2.5252662,attentively
-11.726216,17.97038,honours
29.22517,3.7481122,meal
-30.908491,39.567856,recommend
-16.958431,-12.46579,guests
-31.25266,18.793514,occasions
-47.26694,24.475698,feelings
22.3259,17.625822,warfare
41.168076,-21.29754,cloth
26.448982,4.490512,laid
-8.488541,-3.8012109,fashion
-49.97823,25.79767,conviction
-31.391354,20.913544,hospitality
-52.41665,10.881464,visitors
-15.95325,43.316483,grieve
-30.202406,-24.89511,basin
26.76953,-45.631523,thin
-36.727642,27.994476,thorough
-48.627865,24.887213,approbation
10.11784,-28.483217,clearing
-28.004375,40.04091,propose
-24.429604,-21.917429,eggs
-17.660042,-25.38498,egg
29.234657,3.5169346,boiled
-18.601526,19.137571,understands
-1.2196398,-43.747932,boiling
-14.26539,41.010963,hurt
-24.685493,-23.390383,bit
-24.26043,32.03197,_very_
-0.226708,18.54981,ours
33.680344,-26.978935,apple
-24.141817,-19.819977,tarts
-19.90786,40.897785,advise
-21.679205,-26.723438,glass
36.410572,-7.5400615,wine
31.716307,-21.247213,water
-47.620342,18.272312,satisfactory
-47.162148,4.7331533,sending
-38.800995,27.31249,intentions
-49.099934,17.542542,introduction
-29.732567,0.4910724,panic
4.4745307,24.614033,humble
-48.417164,19.888178,gratified
-29.40431,17.395115,treated
-41.07918,4.397328,actually
-22.359907,-10.656015,iv
-23.06709,-38.17823,quick
-51.561794,19.689516,decided
-47.210506,9.2374115,inviting
-38.485443,25.384108,encouraging
-19.529425,31.40284,telling
-43.95467,15.166566,foreseen
41.98607,11.151937,divisions
31.72077,-19.712229,ground
17.862576,15.729727,sufficed
14.963612,-21.695818,varied
-39.285194,25.429111,exercise
-40.93196,12.316134,confined
-35.427,35.887444,ventured
-31.859375,21.40268,valuable
-35.95337,29.600845,approved
-2.0882132,27.67859,confirmed
-10.660608,20.620522,designs
-45.720295,21.438583,totally
-0.25229052,11.93471,free
-32.98332,20.913137,conceit
-14.064548,24.87297,desiring
-31.038448,17.847696,guided
-47.15445,27.145435,attachment
29.198616,26.51367,shewed
-17.758717,15.95888,taste
18.425571,22.67146,strength
-39.819923,37.948444,expected
-42.702667,37.24149,convinced
-19.86584,49.086773,granted
-35.365116,20.613781,sentiment
-32.6569,0.980658,distinct
-32.900726,23.023367,independent
-25.411783,14.878714,object
-17.17707,18.340504,basis
-40.53334,29.091085,esteem
-40.259506,2.7945492,attempts
-1.0801156,24.51678,parents
-34.288548,42.532345,questions
17.721235,15.33006,discovered
16.154007,45.58819,truth
-45.221745,20.336603,penetration
-8.35932,28.124638,chose
-49.730057,8.923282,farther
13.383886,27.277555,teachers
-41.663376,10.370445,affairs
-42.832443,20.790619,naturally
-40.49542,11.775514,martins
-15.007998,-22.088707,mill
-38.612743,-2.985185,months
-26.344236,39.317486,describe
-34.291363,42.390003,encouraged
-53.23709,21.529404,amused
-23.002075,0.7447879,picture
-0.71474946,1.7125913,beings
-29.779047,19.564135,enjoying
0.58572865,8.032743,youthful
-49.434414,-0.7557194,exultation
2.6922033,-53.84913,upper
27.105726,10.933908,maid
-22.433891,-5.9707465,cows
-20.558746,-24.44972,cow
48.20258,27.368242,called
-41.852505,30.639198,_her_
36.77132,-7.2429147,drink
-17.719637,-10.800686,:--
-19.64841,-19.864895,dozen
-22.821749,29.33959,thinking
-46.626587,25.227455,immediate
13.236512,32.86228,cause
-13.353239,38.650497,wrong
-37.517647,24.66663,fancying
-33.353104,-0.71278906,appeared
-17.429932,-6.3178325,narrative
-20.082748,14.206758,case
14.454924,-1.0890849,sink
6.946552,-1.1482828,forever
-22.500072,26.160128,notion
41.94119,10.672317,number
-22.02157,16.90441,meaning
17.48543,6.573397,led
-33.06552,-0.2947974,evidently
-40.37663,35.874187,dislike
-38.848175,17.456514,share
18.321377,-21.798471,walks
-22.791004,-19.236967,merry
3.0618737,-0.14591312,games
52.199368,7.027691,dwelt
-26.766718,32.452812,obliging
-7.566957,18.050358,order
-20.266764,25.91978,shepherd
-4.454497,13.154571,purpose
13.1174345,10.217588,sing
18.071754,-16.733088,singing
51.56909,-11.867127,flock
-9.770238,45.63104,bid
38.603073,-18.06381,wool
-48.029392,-33.95717,spoke
-42.37438,-7.243686,blush
5.696432,4.68587,",)"
4.4802537,40.527275,send
-39.167995,-16.085114,goose
-1.1330854,-11.33985,finest
-31.7406,-31.385414,sunday
-6.8552136,29.661844,asked
-25.484268,30.906183,nash
48.688766,25.665073,prince
-10.9673195,44.31591,sup
-51.011887,16.29859,information
1.6882788,-53.635315,line
-19.92379,34.42854,does
-2.0388987,21.148918,read
-45.92882,-35.942688,yes
-15.815651,8.550989,reports
-13.458346,5.2178965,books
26.383074,4.417824,lay
-19.093655,-53.912502,window
7.7151175,-34.80037,seats
-52.4396,7.4231763,cards
-14.905677,-36.751244,aloud
-21.821323,21.316338,entertaining
-4.6543097,-8.956278,romance
30.540617,-20.99231,forest
23.20585,0.51169777,ride
69.51897,2.4864457,fifty
-11.161333,-26.706852,horseback
12.368919,-59.120525,foot
7.168708,45.305714,raise
-21.689577,10.282786,precisely
13.474048,-51.970287,lower
12.09216,-11.903951,above
3.212471,-49.356163,below
-36.611652,-3.4766765,june
-45.649815,-14.4631,birthday
-58.96556,5.312375,fortnight
-55.00635,8.497231,settle
-16.266714,31.62111,seem
-24.855711,13.244519,probably
11.4256525,43.176594,repent
7.567069,-1.1444342,hence
0.6675632,38.15905,money
1.6892598,-2.3970282,men
-29.799788,41.409206,afford
-23.479486,41.0719,beforehand
2.9500766,-27.560713,afloat
-36.11316,1.285438,employed
-22.489794,-6.2514167,stock
32.798126,0.1317698,forth
0.13851047,35.46384,diligence
-20.57362,33.03523,talks
-28.931547,-2.4981763,taking
-30.009174,-15.987502,scrape
-27.833904,31.2633,acquainted
6.40373,43.002083,follow
0.20120078,47.541405,fit
-31.4209,27.724394,misfortune
2.3872166,8.44811,birth
-19.908857,9.852037,careful
-30.087278,18.327461,associates
-43.98488,-22.447298,gentleman
-13.151568,-12.989258,station
30.291138,2.2983499,within
3.3826058,17.01866,force
0.46781692,-53.291523,firmly
-19.405046,37.724022,advisable
-20.739145,5.7440767,mere
-57.43783,18.928415,elizabeth
-27.09209,22.578808,educated
-23.083826,10.763396,ignorant
-25.943424,25.681252,vulgar
-51.662933,0.20271356,watched
-5.6221094,41.179375,speech
-38.023243,9.266033,alarming
-37.11274,8.37324,symptoms
-4.144864,27.899572,trusted
-56.35877,-3.5602908,serious
-47.785164,30.283234,difficulty
55.350315,-0.3985418,side
-37.51389,32.484535,oppose
-48.46966,27.569405,arrangement
11.987069,-46.11859,road
-41.01959,-21.960625,respectfully
4.486414,23.319103,unfeigned
-50.640488,16.77014,opportunity
-5.669272,-2.5127163,survey
9.346587,-39.870323,yards
-9.787479,-37.707626,eye
-29.57647,-33.13397,robert
-2.1640797,-31.260878,contrasted
-50.32252,-16.095085,gentlemen
-38.977024,4.548307,gained
-43.785595,15.237886,insensible
-43.78648,17.594643,voluntarily
-31.686653,-1.7649875,noticed
-40.737095,20.422113,gentleness
-46.503796,20.137161,admiration
-41.03162,2.0442822,remained
-48.403404,-7.307853,few_minutes
16.193686,15.460031,kept
-15.050643,-29.193338,waiting
-4.291606,-43.197083,running
-41.615536,-34.62217,smiling
-36.100357,8.037358,flutter
-18.182352,28.968851,compose
-43.818745,8.800796,happening
-30.448223,-3.634535,chance
-15.639934,-47.81432,towards
-19.440273,30.542486,forgot
-44.062817,-13.902145,morrow
-24.371334,38.946712,happen
-32.505337,23.9328,undoubtedly
-16.924852,4.7660985,compared
-11.637131,-6.0708294,entire
-24.64588,39.361397,expect
18.166891,-33.141193,air
-37.39107,36.92412,imagined
-21.34231,40.36357,confess
-5.3371387,-15.371238,nearer
-44.476555,16.84623,mortified
-27.31813,28.6107,genteel
-48.387646,-1.944106,repeatedly
-25.81069,21.192444,bred
-10.775066,29.238962,seeing
-48.59476,-1.8885027,perceiving
-50.97692,-0.68900156,wondering
-49.149593,1.2047875,awkward
-3.1613424,-27.306421,abrupt
-33.499893,14.647262,wholly
-21.74291,42.155266,compare
-27.694374,34.98538,_him_
68.90752,2.764179,hundred
-42.514027,-1.9411684,plainly
-14.964915,-15.916484,carrying
-55.188904,-6.968716,speaking
12.806158,-18.157465,silent
69.4849,2.2125506,forty
-20.03552,17.158695,makes
3.9141524,10.419836,grows
-10.387434,-43.938114,glaring
-39.168644,10.64115,awkwardness
-15.610048,14.029511,becomes
14.187466,23.93259,detestable
-32.239273,-4.946222,later
-40.2238,-33.592255,solemnly
-29.721573,4.339068,completely
-3.2184157,-1.7388695,gross
-27.231703,16.607996,appearances
13.19931,37.92212,profit
-19.8128,29.67416,forgetting
-43.658615,-19.43447,inquire
-0.70439523,20.872305,book
-16.244316,-12.966977,market
-17.671644,29.364296,disturb
-10.836931,48.09649,remember
-43.547096,-33.460865,"""--"
-16.775162,39.09324,answer
11.430505,17.287924,grave
-13.085115,27.561111,displeasure
6.879037,-9.158658,itself
-11.819956,-34.465027,held
9.104686,-12.599392,pattern
